,s,p,o
30799,https://data.rkd.nl/artists/332643,occupation,illustrator
30800,https://data.rkd.nl/artists/332643,occupation,painter
30801,https://data.rkd.nl/artists/222293,occupation,fresco painter
30802,https://data.rkd.nl/artists/222293,occupation,painter
30803,https://data.rkd.nl/artists/222293,occupation,watercolorist
30804,https://data.rkd.nl/artists/222293,occupation,designer
30805,https://data.rkd.nl/artists/99320,occupation,architect
30806,https://data.rkd.nl/artists/99320,occupation,draftsperson
30807,https://data.rkd.nl/artists/16716,occupation,architect
30808,https://data.rkd.nl/artists/16716,occupation,cartographer
30809,https://data.rkd.nl/artists/16716,occupation,painter
30810,https://data.rkd.nl/artists/16716,occupation,draftsperson
30811,https://data.rkd.nl/artists/46337,occupation,graphic artist
30812,https://data.rkd.nl/artists/46337,occupation,painter
30813,https://data.rkd.nl/artists/46337,occupation,designer
30814,https://data.rkd.nl/artists/39188,occupation,sculptor
30815,https://data.rkd.nl/artists/39188,occupation,designer
30816,https://data.rkd.nl/artists/39188,occupation,draftsperson
30817,https://data.rkd.nl/artists/39188,occupation,painter
30818,https://data.rkd.nl/artists/39188,occupation,wall painter
30819,https://data.rkd.nl/artists/39188,occupation,assemblage artist
30820,https://data.rkd.nl/artists/50790,occupation,watercolorist
30821,https://data.rkd.nl/artists/50790,occupation,architect
30822,https://data.rkd.nl/artists/50790,occupation,lino cutter
30823,https://data.rkd.nl/artists/50790,occupation,pen draftsperson
30824,https://data.rkd.nl/artists/50790,occupation,draftsperson
30825,https://data.rkd.nl/artists/50790,occupation,painter
30826,https://data.rkd.nl/artists/65768,occupation,architect
30827,https://data.rkd.nl/artists/65768,occupation,interior decorator
30828,https://data.rkd.nl/artists/65768,occupation,sculptor
30829,https://data.rkd.nl/artists/65768,occupation,graphic designer
30830,https://data.rkd.nl/artists/65768,occupation,draftsperson
30831,https://data.rkd.nl/artists/65768,occupation,furniture designer
30832,https://data.rkd.nl/artists/38110,occupation,watercolorist
30833,https://data.rkd.nl/artists/38110,occupation,pastelist
30834,https://data.rkd.nl/artists/38110,occupation,applied art lecturer
30835,https://data.rkd.nl/artists/38110,occupation,decorative artist
30836,https://data.rkd.nl/artists/38110,occupation,graphic artist
30837,https://data.rkd.nl/artists/38110,occupation,designer
30838,https://data.rkd.nl/artists/38110,occupation,woodcutter (printmaker)
30839,https://data.rkd.nl/artists/38110,occupation,lithographer
30840,https://data.rkd.nl/artists/38110,occupation,draftsperson
30841,https://data.rkd.nl/artists/38110,occupation,illustrator
30842,https://data.rkd.nl/artists/38110,occupation,painter
30843,https://data.rkd.nl/artists/265,occupation,landscape architect
30844,https://data.rkd.nl/artists/265,occupation,video artist
30845,https://data.rkd.nl/artists/265,occupation,photographer
30846,https://data.rkd.nl/artists/265,occupation,poet
30847,https://data.rkd.nl/artists/265,occupation,designer
30848,https://data.rkd.nl/artists/265,occupation,performance artist
30849,https://data.rkd.nl/artists/265,occupation,installation artist
30850,https://data.rkd.nl/artists/437764,occupation,architect
30851,https://data.rkd.nl/artists/437764,occupation,carpenter
30852,https://data.rkd.nl/artists/5484,occupation,watercolorist
30853,https://data.rkd.nl/artists/5484,occupation,etcher
30854,https://data.rkd.nl/artists/5484,occupation,designer
30855,https://data.rkd.nl/artists/5484,occupation,lithographer
30856,https://data.rkd.nl/artists/5484,occupation,draftsperson
30857,https://data.rkd.nl/artists/5484,occupation,illustrator
30858,https://data.rkd.nl/artists/5484,occupation,painter
30859,https://data.rkd.nl/artists/356465,occupation,architect
30860,https://data.rkd.nl/artists/356465,occupation,painter
30861,https://data.rkd.nl/artists/356465,occupation,sculptor
30862,https://data.rkd.nl/artists/356465,occupation,draftsperson
30863,https://data.rkd.nl/artists/119057,occupation,architect
30864,https://data.rkd.nl/artists/119057,occupation,draftsperson
30865,https://data.rkd.nl/artists/27757,occupation,architect
30866,https://data.rkd.nl/artists/27757,occupation,painter
30867,https://data.rkd.nl/artists/345582,occupation,architect
30868,https://data.rkd.nl/artists/101536,occupation,graphic artist
30869,https://data.rkd.nl/artists/101536,occupation,architect
30870,https://data.rkd.nl/artists/8967,occupation,glass painter
30871,https://data.rkd.nl/artists/8967,occupation,painter
30872,https://data.rkd.nl/artists/8967,occupation,draftsperson
30873,https://data.rkd.nl/artists/8967,occupation,designer
30874,https://data.rkd.nl/artists/366311,occupation,architect
30875,https://data.rkd.nl/artists/52395,occupation,photographer
30876,https://data.rkd.nl/artists/52395,occupation,graphic artist
30877,https://data.rkd.nl/artists/52395,occupation,designer
30878,https://data.rkd.nl/artists/52395,occupation,curator
30879,https://data.rkd.nl/artists/52395,occupation,draftsperson
30880,https://data.rkd.nl/artists/52395,occupation,illustrator
30881,https://data.rkd.nl/artists/52395,occupation,painter
30882,https://data.rkd.nl/artists/66122,occupation,architect
30883,https://data.rkd.nl/artists/66122,occupation,painter
30884,https://data.rkd.nl/artists/66122,occupation,draftsperson
30885,https://data.rkd.nl/artists/66122,occupation,amateur painter
30886,https://data.rkd.nl/artists/40378,occupation,designer
30887,https://data.rkd.nl/artists/40378,occupation,set painter
30888,https://data.rkd.nl/artists/40378,occupation,draftsperson
30889,https://data.rkd.nl/artists/40378,occupation,illustrator
30890,https://data.rkd.nl/artists/40378,occupation,painter
30891,https://data.rkd.nl/artists/88550,occupation,enameler
30892,https://data.rkd.nl/artists/88550,occupation,jeweler (craftsperson)
30893,https://data.rkd.nl/artists/88550,occupation,designer
30894,https://data.rkd.nl/artists/58373,occupation,ceramicist
30895,https://data.rkd.nl/artists/58373,occupation,decorative artist
30896,https://data.rkd.nl/artists/58373,occupation,designer
30897,https://data.rkd.nl/artists/58373,occupation,draftsperson
30898,https://data.rkd.nl/artists/58373,occupation,painter
30899,https://data.rkd.nl/artists/221487,occupation,fresco painter
30900,https://data.rkd.nl/artists/221487,occupation,etcher
30901,https://data.rkd.nl/artists/221487,occupation,woodcarver
30902,https://data.rkd.nl/artists/221487,occupation,designer
30903,https://data.rkd.nl/artists/221487,occupation,painter
30904,https://data.rkd.nl/artists/83661,occupation,architect
30905,https://data.rkd.nl/artists/83661,occupation,decorative painter of interiors
30906,https://data.rkd.nl/artists/83661,occupation,court painter
30907,https://data.rkd.nl/artists/83661,occupation,miniaturist painter
30908,https://data.rkd.nl/artists/83661,occupation,draftsperson
30909,https://data.rkd.nl/artists/83661,occupation,painter
30910,https://data.rkd.nl/artists/93745,occupation,architect
30911,https://data.rkd.nl/artists/63276,occupation,poet
30912,https://data.rkd.nl/artists/63276,occupation,drypoint engraver
30913,https://data.rkd.nl/artists/63276,occupation,lithographer
30914,https://data.rkd.nl/artists/63276,occupation,manufacturer of gouaches
30915,https://data.rkd.nl/artists/63276,occupation,scenographer
30916,https://data.rkd.nl/artists/63276,occupation,photographer
30917,https://data.rkd.nl/artists/63276,occupation,etcher
30918,https://data.rkd.nl/artists/63276,occupation,designer
30919,https://data.rkd.nl/artists/63276,occupation,museum director
30920,https://data.rkd.nl/artists/63276,occupation,set painter
30921,https://data.rkd.nl/artists/63276,occupation,illustrator
30922,https://data.rkd.nl/artists/63276,occupation,assemblage artist
30923,https://data.rkd.nl/artists/63276,occupation,watercolorist
30924,https://data.rkd.nl/artists/63276,occupation,pastelist
30925,https://data.rkd.nl/artists/63276,occupation,ceramicist
30926,https://data.rkd.nl/artists/63276,occupation,graphic artist
30927,https://data.rkd.nl/artists/63276,occupation,lino cutter
30928,https://data.rkd.nl/artists/63276,occupation,wall painter
30929,https://data.rkd.nl/artists/63276,occupation,collagist
30930,https://data.rkd.nl/artists/63276,occupation,sculptor
30931,https://data.rkd.nl/artists/63276,occupation,draftsperson
30932,https://data.rkd.nl/artists/63276,occupation,painter
30933,https://data.rkd.nl/artists/87886,occupation,manufacturer of gouaches
30934,https://data.rkd.nl/artists/87886,occupation,scenographer
30935,https://data.rkd.nl/artists/87886,occupation,graphic artist
30936,https://data.rkd.nl/artists/87886,occupation,designer
30937,https://data.rkd.nl/artists/87886,occupation,academy lecturer
30938,https://data.rkd.nl/artists/87886,occupation,draftsperson
30939,https://data.rkd.nl/artists/87886,occupation,painter
30940,https://data.rkd.nl/artists/87886,occupation,publicist
30941,https://data.rkd.nl/artists/34589,occupation,designer
30942,https://data.rkd.nl/artists/34589,occupation,lithographer
30943,https://data.rkd.nl/artists/34589,occupation,draftsperson
30944,https://data.rkd.nl/artists/34589,occupation,illustrator
30945,https://data.rkd.nl/artists/34589,occupation,painter
30946,https://data.rkd.nl/artists/7657,occupation,watercolorist
30947,https://data.rkd.nl/artists/7657,occupation,engraver (printmaker)
30948,https://data.rkd.nl/artists/7657,occupation,designer
30949,https://data.rkd.nl/artists/7657,occupation,draftsperson
30950,https://data.rkd.nl/artists/7657,occupation,painter
30951,https://data.rkd.nl/artists/77993,occupation,architect
30952,https://data.rkd.nl/artists/77993,occupation,painter
30953,https://data.rkd.nl/artists/77993,occupation,court architect
30954,https://data.rkd.nl/artists/77993,occupation,court painter
30955,https://data.rkd.nl/artists/329262,occupation,architect
30956,https://data.rkd.nl/artists/329262,occupation,draftsperson
30957,https://data.rkd.nl/artists/216231,occupation,architect
30958,https://data.rkd.nl/artists/216231,occupation,glass artist
30959,https://data.rkd.nl/artists/216231,occupation,academy lecturer
30960,https://data.rkd.nl/artists/216231,occupation,draftsperson
30961,https://data.rkd.nl/artists/216231,occupation,furniture designer
30962,https://data.rkd.nl/artists/216231,occupation,ceramic designer
30963,https://data.rkd.nl/artists/309173,occupation,painter
30964,https://data.rkd.nl/artists/309173,occupation,glass painter
30965,https://data.rkd.nl/artists/309173,occupation,designer
30966,https://data.rkd.nl/artists/134841,occupation,architect
30967,https://data.rkd.nl/artists/464925,occupation,graphic artist
30968,https://data.rkd.nl/artists/464925,occupation,architect
30969,https://data.rkd.nl/artists/464925,occupation,etcher
30970,https://data.rkd.nl/artists/464925,occupation,painter
30971,https://data.rkd.nl/artists/251974,occupation,architectural sculptor
30972,https://data.rkd.nl/artists/251974,occupation,sculptor
30973,https://data.rkd.nl/artists/59174,occupation,architect
30974,https://data.rkd.nl/artists/413957,occupation,architectural draftsperson
30975,https://data.rkd.nl/artists/413957,occupation,architect
30976,https://data.rkd.nl/artists/413957,occupation,draftsperson
30977,https://data.rkd.nl/artists/347333,occupation,scenographer
30978,https://data.rkd.nl/artists/347333,occupation,designer
30979,https://data.rkd.nl/artists/347333,occupation,academy lecturer
30980,https://data.rkd.nl/artists/347333,occupation,art historian
30981,https://data.rkd.nl/artists/347333,occupation,painter
30982,https://data.rkd.nl/artists/111468,occupation,industrial designer
30983,https://data.rkd.nl/artists/111468,occupation,academy lecturer
30984,https://data.rkd.nl/artists/111468,occupation,graphic designer
30985,https://data.rkd.nl/artists/98600,occupation,watercolorist
30986,https://data.rkd.nl/artists/98600,occupation,etcher
30987,https://data.rkd.nl/artists/98600,occupation,interior designer
30988,https://data.rkd.nl/artists/98600,occupation,painter
30989,https://data.rkd.nl/artists/28117,occupation,architect
30990,https://data.rkd.nl/artists/16236,occupation,watercolorist
30991,https://data.rkd.nl/artists/16236,occupation,ceramicist
30992,https://data.rkd.nl/artists/16236,occupation,engraver (printmaker)
30993,https://data.rkd.nl/artists/16236,occupation,designer
30994,https://data.rkd.nl/artists/16236,occupation,illustrator
30995,https://data.rkd.nl/artists/16236,occupation,painter
30996,https://data.rkd.nl/artists/16236,occupation,monumental artist
30997,https://data.rkd.nl/artists/132639,occupation,fresco painter
30998,https://data.rkd.nl/artists/132639,occupation,painter
30999,https://data.rkd.nl/artists/132639,occupation,designer
31000,https://data.rkd.nl/artists/11973,occupation,fresco painter
31001,https://data.rkd.nl/artists/11973,occupation,architect
31002,https://data.rkd.nl/artists/11973,occupation,sculptor
31003,https://data.rkd.nl/artists/11973,occupation,graphic artist
31004,https://data.rkd.nl/artists/11973,occupation,court architect
31005,https://data.rkd.nl/artists/11973,occupation,painter
31006,https://data.rkd.nl/artists/249198,occupation,author
31007,https://data.rkd.nl/artists/249198,occupation,journalist
31008,https://data.rkd.nl/artists/249198,occupation,cartoonist
31009,https://data.rkd.nl/artists/249198,occupation,designer
31010,https://data.rkd.nl/artists/249198,occupation,painter
31011,https://data.rkd.nl/artists/115717,occupation,watercolorist
31012,https://data.rkd.nl/artists/115717,occupation,architect
31013,https://data.rkd.nl/artists/27396,occupation,illustrator
31014,https://data.rkd.nl/artists/27396,occupation,painter
31015,https://data.rkd.nl/artists/27396,occupation,draftsperson
31016,https://data.rkd.nl/artists/27396,occupation,designer
31017,https://data.rkd.nl/artists/304891,occupation,architect
31018,https://data.rkd.nl/artists/304891,occupation,draftsperson
31019,https://data.rkd.nl/artists/489661,occupation,ceramicist
31020,https://data.rkd.nl/artists/489661,occupation,collagist
31021,https://data.rkd.nl/artists/489661,occupation,sculptor
31022,https://data.rkd.nl/artists/489661,occupation,graphic artist
31023,https://data.rkd.nl/artists/489661,occupation,designer
31024,https://data.rkd.nl/artists/489661,occupation,performance artist
31025,https://data.rkd.nl/artists/489661,occupation,painter
31026,https://data.rkd.nl/artists/489661,occupation,installation artist
31027,https://data.rkd.nl/artists/31340,occupation,architect
31028,https://data.rkd.nl/artists/31340,occupation,member of family of artists
31029,https://data.rkd.nl/artists/31340,occupation,art collector
31030,https://data.rkd.nl/artists/31340,occupation,print artist
31031,https://data.rkd.nl/artists/31340,occupation,draftsperson
31032,https://data.rkd.nl/artists/31340,occupation,painter
31033,https://data.rkd.nl/artists/31340,occupation,garden designer
31034,https://data.rkd.nl/artists/215827,occupation,architect
31035,https://data.rkd.nl/artists/314400,occupation,architect
31036,https://data.rkd.nl/artists/259799,occupation,architect
31037,https://data.rkd.nl/artists/259799,occupation,painter
31038,https://data.rkd.nl/artists/224861,occupation,architect
31039,https://data.rkd.nl/artists/224861,occupation,industrial designer
31040,https://data.rkd.nl/artists/224861,occupation,photographer
31041,https://data.rkd.nl/artists/52184,occupation,architect
31042,https://data.rkd.nl/artists/466738,occupation,architect
31043,https://data.rkd.nl/artists/466738,occupation,author
31044,https://data.rkd.nl/artists/466738,occupation,court architect
31045,https://data.rkd.nl/artists/466738,occupation,sculptor
31046,https://data.rkd.nl/artists/30358,occupation,architect
31047,https://data.rkd.nl/artists/30358,occupation,painter
31048,https://data.rkd.nl/artists/30358,occupation,set painter
31049,https://data.rkd.nl/artists/30358,occupation,draftsperson
31050,https://data.rkd.nl/artists/419513,occupation,engraver (printmaker)
31051,https://data.rkd.nl/artists/419513,occupation,designer
31052,https://data.rkd.nl/artists/123933,occupation,typographer
31053,https://data.rkd.nl/artists/123933,occupation,glass painter
31054,https://data.rkd.nl/artists/123933,occupation,graphic designer
31055,https://data.rkd.nl/artists/123933,occupation,designer
31056,https://data.rkd.nl/artists/123933,occupation,textile artist
31057,https://data.rkd.nl/artists/123933,occupation,set painter
31058,https://data.rkd.nl/artists/123933,occupation,illustrator
31059,https://data.rkd.nl/artists/123933,occupation,monumental artist
31060,https://data.rkd.nl/artists/5237,occupation,manufacturer of gouaches
31061,https://data.rkd.nl/artists/5237,occupation,architect
31062,https://data.rkd.nl/artists/5237,occupation,interior designer
31063,https://data.rkd.nl/artists/5237,occupation,typographer
31064,https://data.rkd.nl/artists/5237,occupation,watercolorist
31065,https://data.rkd.nl/artists/5237,occupation,photographer
31066,https://data.rkd.nl/artists/5237,occupation,sculptor
31067,https://data.rkd.nl/artists/5237,occupation,graphic artist
31068,https://data.rkd.nl/artists/5237,occupation,environmental artists
31069,https://data.rkd.nl/artists/5237,occupation,designer
31070,https://data.rkd.nl/artists/5237,occupation,academy lecturer
31071,https://data.rkd.nl/artists/5237,occupation,wall painter
31072,https://data.rkd.nl/artists/5237,occupation,painter
31073,https://data.rkd.nl/artists/6518,occupation,watercolorist
31074,https://data.rkd.nl/artists/6518,occupation,ceramicist
31075,https://data.rkd.nl/artists/6518,occupation,sculptor
31076,https://data.rkd.nl/artists/6518,occupation,designer
31077,https://data.rkd.nl/artists/6518,occupation,wall painter
31078,https://data.rkd.nl/artists/6518,occupation,painter
31079,https://data.rkd.nl/artists/6518,occupation,monumental artist
31080,https://data.rkd.nl/artists/5997,occupation,architect
31081,https://data.rkd.nl/artists/5997,occupation,typographer
31082,https://data.rkd.nl/artists/5997,occupation,industrial designer
31083,https://data.rkd.nl/artists/5997,occupation,decorative artist
31084,https://data.rkd.nl/artists/5997,occupation,graphic artist
31085,https://data.rkd.nl/artists/5997,occupation,furniture designer
31086,https://data.rkd.nl/artists/5997,occupation,jewelry designer
31087,https://data.rkd.nl/artists/5997,occupation,academy lecturer
31088,https://data.rkd.nl/artists/5997,occupation,director of academy
31089,https://data.rkd.nl/artists/5997,occupation,draftsperson
31090,https://data.rkd.nl/artists/5997,occupation,illustrator
31091,https://data.rkd.nl/artists/5997,occupation,painter
31092,https://data.rkd.nl/artists/5997,occupation,garden designer
31093,https://data.rkd.nl/artists/288693,occupation,fresco painter
31094,https://data.rkd.nl/artists/288693,occupation,designer
31095,https://data.rkd.nl/artists/3931,occupation,watercolorist
31096,https://data.rkd.nl/artists/3931,occupation,pastelist
31097,https://data.rkd.nl/artists/3931,occupation,graphic artist
31098,https://data.rkd.nl/artists/3931,occupation,woodcarver
31099,https://data.rkd.nl/artists/3931,occupation,designer
31100,https://data.rkd.nl/artists/3931,occupation,wood engraver
31101,https://data.rkd.nl/artists/3931,occupation,draftsperson
31102,https://data.rkd.nl/artists/3931,occupation,illustrator
31103,https://data.rkd.nl/artists/3931,occupation,painter
31104,https://data.rkd.nl/artists/332457,occupation,engraver (printmaker)
31105,https://data.rkd.nl/artists/332457,occupation,sculptor
31106,https://data.rkd.nl/artists/332457,occupation,decorative painter
31107,https://data.rkd.nl/artists/332457,occupation,designer
31108,https://data.rkd.nl/artists/332457,occupation,producer (manager)
31109,https://data.rkd.nl/artists/332457,occupation,draftsperson
31110,https://data.rkd.nl/artists/332457,occupation,painter
31111,https://data.rkd.nl/artists/5139,occupation,watercolorist
31112,https://data.rkd.nl/artists/5139,occupation,pastelist
31113,https://data.rkd.nl/artists/5139,occupation,etcher
31114,https://data.rkd.nl/artists/5139,occupation,designer
31115,https://data.rkd.nl/artists/5139,occupation,pen draftsperson
31116,https://data.rkd.nl/artists/5139,occupation,draftsperson
31117,https://data.rkd.nl/artists/5139,occupation,painter
31118,https://data.rkd.nl/artists/5139,occupation,artist's wife
31119,https://data.rkd.nl/artists/435922,occupation,architectural sculptor
31120,https://data.rkd.nl/artists/435922,occupation,professor
31121,https://data.rkd.nl/artists/435922,occupation,sculptor
31122,https://data.rkd.nl/artists/91884,occupation,coat of arms artists
31123,https://data.rkd.nl/artists/91884,occupation,lithographer
31124,https://data.rkd.nl/artists/91884,occupation,draftsperson
31125,https://data.rkd.nl/artists/91884,occupation,designer
31126,https://data.rkd.nl/artists/28520,occupation,architect
31127,https://data.rkd.nl/artists/28520,occupation,painter
31128,https://data.rkd.nl/artists/28520,occupation,draftsperson
31129,https://data.rkd.nl/artists/52032,occupation,painter
31130,https://data.rkd.nl/artists/52032,occupation,designer
31131,https://data.rkd.nl/artists/233340,occupation,architect
31132,https://data.rkd.nl/artists/87202,occupation,architect
31133,https://data.rkd.nl/artists/87202,occupation,sculptor
31134,https://data.rkd.nl/artists/87202,occupation,photographer
31135,https://data.rkd.nl/artists/87202,occupation,graphic artist
31136,https://data.rkd.nl/artists/87202,occupation,graphic designer
31137,https://data.rkd.nl/artists/71860,occupation,watercolorist
31138,https://data.rkd.nl/artists/71860,occupation,sculptor
31139,https://data.rkd.nl/artists/71860,occupation,graphic artist
31140,https://data.rkd.nl/artists/71860,occupation,designer
31141,https://data.rkd.nl/artists/71860,occupation,draftsperson
31142,https://data.rkd.nl/artists/71860,occupation,painter
31143,https://data.rkd.nl/artists/253446,occupation,graphic artist
31144,https://data.rkd.nl/artists/253446,occupation,illustrator
31145,https://data.rkd.nl/artists/253446,occupation,designer
31146,https://data.rkd.nl/artists/115157,occupation,architect
31147,https://data.rkd.nl/artists/115157,occupation,modeler
31148,https://data.rkd.nl/artists/115157,occupation,sculptor
31149,https://data.rkd.nl/artists/115157,occupation,etcher
31150,https://data.rkd.nl/artists/115157,occupation,diesinker
31151,https://data.rkd.nl/artists/115157,occupation,medalist
31152,https://data.rkd.nl/artists/115157,occupation,draftsperson
31153,https://data.rkd.nl/artists/115157,occupation,painter
31154,https://data.rkd.nl/artists/339653,occupation,designer
31155,https://data.rkd.nl/artists/497676,occupation,architect
31156,https://data.rkd.nl/artists/93496,occupation,architect
31157,https://data.rkd.nl/artists/93496,occupation,sculptor
31158,https://data.rkd.nl/artists/93496,occupation,amateur painter
31159,https://data.rkd.nl/artists/93496,occupation,painter
31160,https://data.rkd.nl/artists/93496,occupation,jeweler (craftsperson)
31161,https://data.rkd.nl/artists/116997,occupation,architect
31162,https://data.rkd.nl/artists/116997,occupation,draftsperson
31163,https://data.rkd.nl/artists/18985,occupation,author
31164,https://data.rkd.nl/artists/18985,occupation,glass painter
31165,https://data.rkd.nl/artists/18985,occupation,sculptor
31166,https://data.rkd.nl/artists/18985,occupation,designer
31167,https://data.rkd.nl/artists/18985,occupation,illustrator
31168,https://data.rkd.nl/artists/18985,occupation,painter
31169,https://data.rkd.nl/artists/61352,occupation,ceramicist
31170,https://data.rkd.nl/artists/61352,occupation,graphic designer
31171,https://data.rkd.nl/artists/61352,occupation,designer
31172,https://data.rkd.nl/artists/61352,occupation,academy lecturer
31173,https://data.rkd.nl/artists/61352,occupation,painter
31174,https://data.rkd.nl/artists/61352,occupation,wall painter
31175,https://data.rkd.nl/artists/61352,occupation,illustrator
31176,https://data.rkd.nl/artists/61352,occupation,mosaicist
31177,https://data.rkd.nl/artists/61352,occupation,monumental artist
31178,https://data.rkd.nl/artists/61381,occupation,architect
31179,https://data.rkd.nl/artists/61381,occupation,lithographer
31180,https://data.rkd.nl/artists/25612,occupation,watercolorist
31181,https://data.rkd.nl/artists/25612,occupation,architect
31182,https://data.rkd.nl/artists/25612,occupation,painter
31183,https://data.rkd.nl/artists/25612,occupation,draftsperson
31184,https://data.rkd.nl/artists/464212,occupation,architect
31185,https://data.rkd.nl/artists/105868,occupation,architect
31186,https://data.rkd.nl/artists/105868,occupation,painter
31187,https://data.rkd.nl/artists/105868,occupation,draftsperson
31188,https://data.rkd.nl/artists/105868,occupation,designer
31189,https://data.rkd.nl/artists/255421,occupation,architectural sculptor
31190,https://data.rkd.nl/artists/255421,occupation,teacher
31191,https://data.rkd.nl/artists/255421,occupation,professor
31192,https://data.rkd.nl/artists/255421,occupation,sculptor
31193,https://data.rkd.nl/artists/492159,occupation,silversmith
31194,https://data.rkd.nl/artists/492159,occupation,monk
31195,https://data.rkd.nl/artists/492159,occupation,designer
31196,https://data.rkd.nl/artists/492159,occupation,coppersmith
31197,https://data.rkd.nl/artists/492159,occupation,priest
31198,https://data.rkd.nl/artists/492159,occupation,jeweler (craftsperson)
31199,https://data.rkd.nl/artists/11422,occupation,engraver (printmaker)
31200,https://data.rkd.nl/artists/11422,occupation,sculptor
31201,https://data.rkd.nl/artists/11422,occupation,woodcarver
31202,https://data.rkd.nl/artists/11422,occupation,court artist
31203,https://data.rkd.nl/artists/11422,occupation,draftsperson
31204,https://data.rkd.nl/artists/11422,occupation,furniture designer
31205,https://data.rkd.nl/artists/11422,occupation,painter
31206,https://data.rkd.nl/artists/11422,occupation,turner
31207,https://data.rkd.nl/artists/36946,occupation,interior designer
31208,https://data.rkd.nl/artists/36946,occupation,video artist
31209,https://data.rkd.nl/artists/36946,occupation,sculptor
31210,https://data.rkd.nl/artists/36946,occupation,draftsperson
31211,https://data.rkd.nl/artists/36946,occupation,painter
31212,https://data.rkd.nl/artists/487192,occupation,architect
31213,https://data.rkd.nl/artists/487192,occupation,garden designer
31214,https://data.rkd.nl/artists/28467,occupation,architect
31215,https://data.rkd.nl/artists/28467,occupation,draftsperson
31216,https://data.rkd.nl/artists/76112,occupation,watercolorist
31217,https://data.rkd.nl/artists/76112,occupation,sculptor
31218,https://data.rkd.nl/artists/76112,occupation,graphic artist
31219,https://data.rkd.nl/artists/76112,occupation,etcher
31220,https://data.rkd.nl/artists/76112,occupation,tapestry designer
31221,https://data.rkd.nl/artists/76112,occupation,designer
31222,https://data.rkd.nl/artists/76112,occupation,war artist
31223,https://data.rkd.nl/artists/76112,occupation,teacher
31224,https://data.rkd.nl/artists/76112,occupation,lithographer
31225,https://data.rkd.nl/artists/76112,occupation,draftsperson
31226,https://data.rkd.nl/artists/76112,occupation,illustrator
31227,https://data.rkd.nl/artists/76112,occupation,painter
31228,https://data.rkd.nl/artists/366874,occupation,draftsperson
31229,https://data.rkd.nl/artists/366874,occupation,plateel potter
31230,https://data.rkd.nl/artists/366874,occupation,ceramic designer
31231,https://data.rkd.nl/artists/366874,occupation,designer
31232,https://data.rkd.nl/artists/515942,occupation,architect
31233,https://data.rkd.nl/artists/515942,occupation,master builder
31234,https://data.rkd.nl/artists/515942,occupation,carpenter
31235,https://data.rkd.nl/artists/355069,occupation,watercolorist
31236,https://data.rkd.nl/artists/355069,occupation,architect
31237,https://data.rkd.nl/artists/47390,occupation,architect
31238,https://data.rkd.nl/artists/47390,occupation,draftsperson
31239,https://data.rkd.nl/artists/47390,occupation,designer
31240,https://data.rkd.nl/artists/13803,occupation,architect
31241,https://data.rkd.nl/artists/13803,occupation,graphic artist
31242,https://data.rkd.nl/artists/13803,occupation,draftsperson
31243,https://data.rkd.nl/artists/13803,occupation,illustrator
31244,https://data.rkd.nl/artists/13803,occupation,painter
31245,https://data.rkd.nl/artists/311958,occupation,sculptor
31246,https://data.rkd.nl/artists/311958,occupation,goldsmith
31247,https://data.rkd.nl/artists/311958,occupation,metalworker
31248,https://data.rkd.nl/artists/311958,occupation,designer
31249,https://data.rkd.nl/artists/221589,occupation,watercolorist
31250,https://data.rkd.nl/artists/221589,occupation,glass painter
31251,https://data.rkd.nl/artists/221589,occupation,engraver (printmaker)
31252,https://data.rkd.nl/artists/221589,occupation,graphic artist
31253,https://data.rkd.nl/artists/221589,occupation,designer
31254,https://data.rkd.nl/artists/221589,occupation,textile artist
31255,https://data.rkd.nl/artists/221589,occupation,draftsperson
31256,https://data.rkd.nl/artists/221589,occupation,illustrator
31257,https://data.rkd.nl/artists/221589,occupation,painter
31258,https://data.rkd.nl/artists/282749,occupation,architect
31259,https://data.rkd.nl/artists/282749,occupation,municipal architect
31260,https://data.rkd.nl/artists/34879,occupation,sculptor
31261,https://data.rkd.nl/artists/34879,occupation,designer
31262,https://data.rkd.nl/artists/34879,occupation,academy lecturer
31263,https://data.rkd.nl/artists/34879,occupation,draftsperson
31264,https://data.rkd.nl/artists/34879,occupation,painter
31265,https://data.rkd.nl/artists/34879,occupation,assemblage artist
31266,https://data.rkd.nl/artists/84145,occupation,architect
31267,https://data.rkd.nl/artists/23985,occupation,fresco painter
31268,https://data.rkd.nl/artists/23985,occupation,watercolorist
31269,https://data.rkd.nl/artists/23985,occupation,decorative painter of interiors
31270,https://data.rkd.nl/artists/23985,occupation,ceramicist
31271,https://data.rkd.nl/artists/23985,occupation,art critic
31272,https://data.rkd.nl/artists/23985,occupation,poet
31273,https://data.rkd.nl/artists/23985,occupation,copyist
31274,https://data.rkd.nl/artists/23985,occupation,designer
31275,https://data.rkd.nl/artists/23985,occupation,draftsperson
31276,https://data.rkd.nl/artists/23985,occupation,wall painter
31277,https://data.rkd.nl/artists/23985,occupation,painter
31278,https://data.rkd.nl/artists/206754,occupation,painter
31279,https://data.rkd.nl/artists/206754,occupation,ceramicist
31280,https://data.rkd.nl/artists/206754,occupation,designer
31281,https://data.rkd.nl/artists/129366,occupation,architect
31282,https://data.rkd.nl/artists/129366,occupation,sculptor
31283,https://data.rkd.nl/artists/129366,occupation,draftsperson
31284,https://data.rkd.nl/artists/82221,occupation,architect
