,s,p,o
20488,http://www.wikidata.org/entity/Q60242438,occupation,photographer
20489,http://www.wikidata.org/entity/Q60242436,occupation,photographer
20490,http://www.wikidata.org/entity/Q60242437,occupation,photographer
20491,http://www.wikidata.org/entity/Q60242449,occupation,photographer
20492,http://www.wikidata.org/entity/Q60242458,occupation,photographer
20493,http://www.wikidata.org/entity/Q60242464,occupation,photographer
20494,http://www.wikidata.org/entity/Q60242471,occupation,photographer
20495,http://www.wikidata.org/entity/Q60242476,occupation,photographer
20496,http://www.wikidata.org/entity/Q47915657,occupation,architect
20497,http://www.wikidata.org/entity/Q47916039,occupation,architect
20498,http://www.wikidata.org/entity/Q48163779,occupation,architect
20499,http://www.wikidata.org/entity/Q50768288,occupation,architect
20500,http://www.wikidata.org/entity/Q60233253,occupation,photographer
20501,http://www.wikidata.org/entity/Q60233258,occupation,photographer
20502,http://www.wikidata.org/entity/Q60233263,occupation,photographer
20503,http://www.wikidata.org/entity/Q60233276,occupation,photographer
20504,http://www.wikidata.org/entity/Q60233280,occupation,photographer
20505,http://www.wikidata.org/entity/Q60233291,occupation,photographer
20506,http://www.wikidata.org/entity/Q60233317,occupation,photographer
20507,http://www.wikidata.org/entity/Q60233366,occupation,photographer
20508,http://www.wikidata.org/entity/Q60233371,occupation,photographer
20509,http://www.wikidata.org/entity/Q60233374,occupation,photographer
20510,http://www.wikidata.org/entity/Q60233382,occupation,photographer
20511,http://www.wikidata.org/entity/Q60233391,occupation,photographer
20512,http://www.wikidata.org/entity/Q60233399,occupation,photographer
20513,http://www.wikidata.org/entity/Q60233469,occupation,photographer
20514,http://www.wikidata.org/entity/Q60233492,occupation,photographer
20515,http://www.wikidata.org/entity/Q60233510,occupation,photographer
20516,http://www.wikidata.org/entity/Q60233512,occupation,photographer
20517,http://www.wikidata.org/entity/Q60233518,occupation,photographer
20518,http://www.wikidata.org/entity/Q60233525,occupation,photographer
20519,http://www.wikidata.org/entity/Q60233530,occupation,photographer
20520,http://www.wikidata.org/entity/Q60233533,occupation,photographer
20521,http://www.wikidata.org/entity/Q60236046,occupation,photographer
20522,http://www.wikidata.org/entity/Q60236056,occupation,photographer
20523,http://www.wikidata.org/entity/Q60236069,occupation,photographer
20524,http://www.wikidata.org/entity/Q60236079,occupation,photographer
20525,http://www.wikidata.org/entity/Q60236113,occupation,photographer
20526,http://www.wikidata.org/entity/Q60236130,occupation,photographer
20527,http://www.wikidata.org/entity/Q60236143,occupation,photographer
20528,http://www.wikidata.org/entity/Q60236172,occupation,photographer
20529,http://www.wikidata.org/entity/Q60236181,occupation,photographer
20530,http://www.wikidata.org/entity/Q60236199,occupation,photographer
20531,http://www.wikidata.org/entity/Q60236254,occupation,photographer
20532,http://www.wikidata.org/entity/Q60236276,occupation,photographer
20533,http://www.wikidata.org/entity/Q60236291,occupation,photographer
20534,http://www.wikidata.org/entity/Q60236306,occupation,photographer
20535,http://www.wikidata.org/entity/Q60236323,occupation,photographer
20536,http://www.wikidata.org/entity/Q60236426,occupation,photographer
20537,http://www.wikidata.org/entity/Q60236427,occupation,photographer
20538,http://www.wikidata.org/entity/Q60236425,occupation,photographer
20539,http://www.wikidata.org/entity/Q60236430,occupation,photographer
20540,http://www.wikidata.org/entity/Q60236434,occupation,photographer
20541,http://www.wikidata.org/entity/Q60236439,occupation,photographer
20542,http://www.wikidata.org/entity/Q60236437,occupation,photographer
20543,http://www.wikidata.org/entity/Q60236443,occupation,photographer
20544,http://www.wikidata.org/entity/Q60236850,occupation,photographer
20545,http://www.wikidata.org/entity/Q60236863,occupation,photographer
20546,http://www.wikidata.org/entity/Q60236879,occupation,photographer
20547,http://www.wikidata.org/entity/Q60236893,occupation,photographer
20548,http://www.wikidata.org/entity/Q60236949,occupation,photographer
20549,http://www.wikidata.org/entity/Q60236982,occupation,photographer
20550,http://www.wikidata.org/entity/Q60237000,occupation,photographer
20551,http://www.wikidata.org/entity/Q60237100,occupation,photographer
20552,http://www.wikidata.org/entity/Q60237118,occupation,photographer
20553,http://www.wikidata.org/entity/Q60237135,occupation,photographer
20554,http://www.wikidata.org/entity/Q60237149,occupation,photographer
20555,http://www.wikidata.org/entity/Q60237204,occupation,photographer
20556,http://www.wikidata.org/entity/Q60237224,occupation,photographer
20557,http://www.wikidata.org/entity/Q60237263,occupation,photographer
20558,http://www.wikidata.org/entity/Q60237285,occupation,photographer
20559,http://www.wikidata.org/entity/Q60237307,occupation,photographer
20560,http://www.wikidata.org/entity/Q60237321,occupation,photographer
20561,http://www.wikidata.org/entity/Q60237354,occupation,photographer
20562,http://www.wikidata.org/entity/Q60237403,occupation,photographer
20563,http://www.wikidata.org/entity/Q60237427,occupation,photographer
20564,http://www.wikidata.org/entity/Q60237444,occupation,photographer
20565,http://www.wikidata.org/entity/Q60237648,occupation,photographer
20566,http://www.wikidata.org/entity/Q60237693,occupation,photographer
20567,http://www.wikidata.org/entity/Q60237719,occupation,photographer
20568,http://www.wikidata.org/entity/Q60237743,occupation,photographer
20569,http://www.wikidata.org/entity/Q60237760,occupation,photographer
20570,http://www.wikidata.org/entity/Q60237786,occupation,photographer
20571,http://www.wikidata.org/entity/Q60237842,occupation,photographer
20572,http://www.wikidata.org/entity/Q60237862,occupation,photographer
20573,http://www.wikidata.org/entity/Q60237883,occupation,photographer
20574,http://www.wikidata.org/entity/Q60237895,occupation,photographer
20575,http://www.wikidata.org/entity/Q60237899,occupation,photographer
20576,http://www.wikidata.org/entity/Q60237906,occupation,photographer
20577,http://www.wikidata.org/entity/Q60237915,occupation,photographer
20578,http://www.wikidata.org/entity/Q60237921,occupation,photographer
20579,http://www.wikidata.org/entity/Q60237930,occupation,photographer
20580,http://www.wikidata.org/entity/Q60237936,occupation,photographer
20581,http://www.wikidata.org/entity/Q60237946,occupation,photographer
20582,http://www.wikidata.org/entity/Q60237959,occupation,photographer
20583,http://www.wikidata.org/entity/Q60237957,occupation,photographer
20584,http://www.wikidata.org/entity/Q60237966,occupation,photographer
20585,http://www.wikidata.org/entity/Q60237975,occupation,photographer
20586,http://www.wikidata.org/entity/Q60237973,occupation,photographer
20587,http://www.wikidata.org/entity/Q60238032,occupation,photographer
20588,http://www.wikidata.org/entity/Q60238041,occupation,photographer
20589,http://www.wikidata.org/entity/Q60238058,occupation,photographer
20590,http://www.wikidata.org/entity/Q60238065,occupation,photographer
20591,http://www.wikidata.org/entity/Q60238071,occupation,photographer
20592,http://www.wikidata.org/entity/Q60238078,occupation,photographer
20593,http://www.wikidata.org/entity/Q60238089,occupation,photographer
20594,http://www.wikidata.org/entity/Q54860503,occupation,architect
20595,http://www.wikidata.org/entity/Q60233572,occupation,photographer
20596,http://www.wikidata.org/entity/Q60233587,occupation,photographer
20597,http://www.wikidata.org/entity/Q60233595,occupation,photographer
20598,http://www.wikidata.org/entity/Q60233671,occupation,photographer
20599,http://www.wikidata.org/entity/Q60233675,occupation,photographer
20600,http://www.wikidata.org/entity/Q60233679,occupation,photographer
20601,http://www.wikidata.org/entity/Q60233690,occupation,photographer
20602,http://www.wikidata.org/entity/Q60233704,occupation,photographer
20603,http://www.wikidata.org/entity/Q60233716,occupation,photographer
20604,http://www.wikidata.org/entity/Q60233727,occupation,photographer
20605,http://www.wikidata.org/entity/Q60233725,occupation,photographer
20606,http://www.wikidata.org/entity/Q60233730,occupation,photographer
20607,http://www.wikidata.org/entity/Q60233733,occupation,photographer
20608,http://www.wikidata.org/entity/Q60233738,occupation,photographer
20609,http://www.wikidata.org/entity/Q60233825,occupation,photographer
20610,http://www.wikidata.org/entity/Q60233831,occupation,photographer
20611,http://www.wikidata.org/entity/Q60233887,occupation,photographer
20612,http://www.wikidata.org/entity/Q60233895,occupation,photographer
20613,http://www.wikidata.org/entity/Q60233934,occupation,photographer
20614,http://www.wikidata.org/entity/Q60233943,occupation,photographer
20615,http://www.wikidata.org/entity/Q60233949,occupation,photographer
20616,http://www.wikidata.org/entity/Q60233953,occupation,photographer
20617,http://www.wikidata.org/entity/Q60234030,occupation,photographer
20618,http://www.wikidata.org/entity/Q60234028,occupation,photographer
20619,http://www.wikidata.org/entity/Q60234035,occupation,photographer
20620,http://www.wikidata.org/entity/Q60234041,occupation,photographer
20621,http://www.wikidata.org/entity/Q60234049,occupation,photographer
20622,http://www.wikidata.org/entity/Q60234052,occupation,photographer
20623,http://www.wikidata.org/entity/Q60234108,occupation,photographer
20624,http://www.wikidata.org/entity/Q60234118,occupation,photographer
20625,http://www.wikidata.org/entity/Q60234158,occupation,photographer
20626,http://www.wikidata.org/entity/Q60234165,occupation,photographer
20627,http://www.wikidata.org/entity/Q60234172,occupation,photographer
20628,http://www.wikidata.org/entity/Q60234188,occupation,photographer
20629,http://www.wikidata.org/entity/Q60234201,occupation,photographer
20630,http://www.wikidata.org/entity/Q60234208,occupation,photographer
20631,http://www.wikidata.org/entity/Q60234220,occupation,photographer
20632,http://www.wikidata.org/entity/Q60234239,occupation,photographer
20633,http://www.wikidata.org/entity/Q60234462,occupation,photographer
20634,http://www.wikidata.org/entity/Q60234469,occupation,photographer
20635,http://www.wikidata.org/entity/Q60234473,occupation,photographer
20636,http://www.wikidata.org/entity/Q60234479,occupation,photographer
20637,http://www.wikidata.org/entity/Q60234476,occupation,photographer
20638,http://www.wikidata.org/entity/Q60234487,occupation,photographer
20639,http://www.wikidata.org/entity/Q60234494,occupation,photographer
20640,http://www.wikidata.org/entity/Q60234492,occupation,photographer
20641,http://www.wikidata.org/entity/Q60234499,occupation,photographer
20642,http://www.wikidata.org/entity/Q60234503,occupation,photographer
20643,http://www.wikidata.org/entity/Q60234506,occupation,photographer
20644,http://www.wikidata.org/entity/Q60234511,occupation,photographer
20645,http://www.wikidata.org/entity/Q60234508,occupation,photographer
20646,http://www.wikidata.org/entity/Q60234518,occupation,photographer
20647,http://www.wikidata.org/entity/Q60234522,occupation,photographer
20648,http://www.wikidata.org/entity/Q60234520,occupation,photographer
20649,http://www.wikidata.org/entity/Q60234527,occupation,photographer
20650,http://www.wikidata.org/entity/Q60234524,occupation,photographer
20651,http://www.wikidata.org/entity/Q60234530,occupation,photographer
20652,http://www.wikidata.org/entity/Q60234536,occupation,photographer
20653,http://www.wikidata.org/entity/Q60234542,occupation,photographer
20654,http://www.wikidata.org/entity/Q60234548,occupation,photographer
20655,http://www.wikidata.org/entity/Q60234560,occupation,photographer
20656,http://www.wikidata.org/entity/Q60234603,occupation,photographer
20657,http://www.wikidata.org/entity/Q60234640,occupation,photographer
20658,http://www.wikidata.org/entity/Q60234698,occupation,photographer
20659,http://www.wikidata.org/entity/Q60234719,occupation,photographer
20660,http://www.wikidata.org/entity/Q60234772,occupation,photographer
20661,http://www.wikidata.org/entity/Q60237471,occupation,photographer
20662,http://www.wikidata.org/entity/Q60237562,occupation,photographer
20663,http://www.wikidata.org/entity/Q60237590,occupation,photographer
20664,http://www.wikidata.org/entity/Q60237607,occupation,photographer
20665,http://www.wikidata.org/entity/Q60237623,occupation,photographer
20666,http://www.wikidata.org/entity/Q60238015,occupation,photographer
20667,http://www.wikidata.org/entity/Q60238018,occupation,photographer
20668,http://www.wikidata.org/entity/Q60238019,occupation,photographer
20669,http://www.wikidata.org/entity/Q60238016,occupation,photographer
20670,http://www.wikidata.org/entity/Q60238026,occupation,photographer
20671,http://www.wikidata.org/entity/Q60238028,occupation,photographer
20672,http://www.wikidata.org/entity/Q60238029,occupation,photographer
20673,http://www.wikidata.org/entity/Q60238095,occupation,photographer
20674,http://www.wikidata.org/entity/Q60238092,occupation,photographer
20675,http://www.wikidata.org/entity/Q60238100,occupation,photographer
20676,http://www.wikidata.org/entity/Q60238149,occupation,photographer
20677,http://www.wikidata.org/entity/Q60238190,occupation,photographer
20678,http://www.wikidata.org/entity/Q60238195,occupation,photographer
20679,http://www.wikidata.org/entity/Q60238217,occupation,photographer
20680,http://www.wikidata.org/entity/Q60238491,occupation,photographer
20681,http://www.wikidata.org/entity/Q60238566,occupation,photographer
20682,http://www.wikidata.org/entity/Q60238568,occupation,photographer
20683,http://www.wikidata.org/entity/Q60238583,occupation,photographer
20684,http://www.wikidata.org/entity/Q60238597,occupation,photographer
20685,http://www.wikidata.org/entity/Q60238616,occupation,photographer
20686,http://www.wikidata.org/entity/Q60238623,occupation,photographer
20687,http://www.wikidata.org/entity/Q60242261,occupation,photographer
20688,http://www.wikidata.org/entity/Q60242283,occupation,photographer
20689,http://www.wikidata.org/entity/Q60242306,occupation,photographer
20690,http://www.wikidata.org/entity/Q60242329,occupation,photographer
20691,http://www.wikidata.org/entity/Q60242353,occupation,photographer
20692,http://www.wikidata.org/entity/Q60242361,occupation,photographer
20693,http://www.wikidata.org/entity/Q60242364,occupation,photographer
20694,http://www.wikidata.org/entity/Q60242375,occupation,photographer
20695,http://www.wikidata.org/entity/Q60242373,occupation,photographer
20696,http://www.wikidata.org/entity/Q60242382,occupation,photographer
20697,http://www.wikidata.org/entity/Q60242385,occupation,photographer
20698,http://www.wikidata.org/entity/Q60242392,occupation,photographer
20699,http://www.wikidata.org/entity/Q60242397,occupation,photographer
20700,http://www.wikidata.org/entity/Q60242400,occupation,photographer
20701,http://www.wikidata.org/entity/Q60242405,occupation,photographer
20702,http://www.wikidata.org/entity/Q60242490,occupation,photographer
20703,http://www.wikidata.org/entity/Q60242488,occupation,photographer
20704,http://www.wikidata.org/entity/Q60242493,occupation,photographer
20705,http://www.wikidata.org/entity/Q60242504,occupation,photographer
20706,http://www.wikidata.org/entity/Q60242511,occupation,photographer
20707,http://www.wikidata.org/entity/Q60242647,occupation,photographer
20708,http://www.wikidata.org/entity/Q60242649,occupation,photographer
20709,http://www.wikidata.org/entity/Q60242654,occupation,photographer
20710,http://www.wikidata.org/entity/Q60242652,occupation,photographer
20711,http://www.wikidata.org/entity/Q60242661,occupation,photographer
20712,http://www.wikidata.org/entity/Q60242665,occupation,photographer
20713,http://www.wikidata.org/entity/Q60242670,occupation,photographer
20714,http://www.wikidata.org/entity/Q60242676,occupation,photographer
20715,http://www.wikidata.org/entity/Q60245675,occupation,photographer
20716,http://www.wikidata.org/entity/Q60245759,occupation,photographer
20717,http://www.wikidata.org/entity/Q60245804,occupation,photographer
20718,http://www.wikidata.org/entity/Q60245849,occupation,photographer
20719,http://www.wikidata.org/entity/Q60245889,occupation,photographer
20720,http://www.wikidata.org/entity/Q60246064,occupation,photographer
20721,http://www.wikidata.org/entity/Q60246141,occupation,photographer
20722,http://www.wikidata.org/entity/Q60246193,occupation,photographer
20723,http://www.wikidata.org/entity/Q60246243,occupation,photographer
20724,http://www.wikidata.org/entity/Q60246335,occupation,photographer
20725,http://www.wikidata.org/entity/Q60246389,occupation,photographer
20726,http://www.wikidata.org/entity/Q60246433,occupation,photographer
20727,http://www.wikidata.org/entity/Q60246469,occupation,photographer
20728,http://www.wikidata.org/entity/Q60247208,occupation,photographer
20729,http://www.wikidata.org/entity/Q60247254,occupation,photographer
20730,http://www.wikidata.org/entity/Q60247284,occupation,photographer
20731,http://www.wikidata.org/entity/Q60247327,occupation,photographer
20732,http://www.wikidata.org/entity/Q60247387,occupation,photographer
20733,http://www.wikidata.org/entity/Q60247442,occupation,photographer
20734,http://www.wikidata.org/entity/Q60247664,occupation,photographer
20735,http://www.wikidata.org/entity/Q60247699,occupation,photographer
20736,http://www.wikidata.org/entity/Q60247770,occupation,architect
20737,http://www.wikidata.org/entity/Q60247770,occupation,photographer
20738,http://www.wikidata.org/entity/Q60247823,occupation,photographer
20739,http://www.wikidata.org/entity/Q60247860,occupation,photographer
20740,http://www.wikidata.org/entity/Q60247948,occupation,photographer
20741,http://www.wikidata.org/entity/Q60248003,occupation,photographer
20742,http://www.wikidata.org/entity/Q60248472,occupation,photographer
20743,http://www.wikidata.org/entity/Q60248515,occupation,photographer
20744,http://www.wikidata.org/entity/Q60248548,occupation,photographer
20745,http://www.wikidata.org/entity/Q60248684,occupation,photographer
20746,http://www.wikidata.org/entity/Q60248807,occupation,photographer
20747,http://www.wikidata.org/entity/Q60248844,occupation,photographer
20748,http://www.wikidata.org/entity/Q60249347,occupation,photographer
20749,http://www.wikidata.org/entity/Q60249424,occupation,photographer
20750,http://www.wikidata.org/entity/Q60249469,occupation,photographer
20751,http://www.wikidata.org/entity/Q42888340,occupation,architect
20752,http://www.wikidata.org/entity/Q42945299,occupation,architect
20753,http://www.wikidata.org/entity/Q43550323,occupation,architect
20754,http://www.wikidata.org/entity/Q43557485,occupation,architect
20755,http://www.wikidata.org/entity/Q43627864,occupation,architect
20756,http://www.wikidata.org/entity/Q44819521,occupation,architect
20757,http://www.wikidata.org/entity/Q45203737,occupation,architect
20758,http://www.wikidata.org/entity/Q45356330,occupation,architect
20759,http://www.wikidata.org/entity/Q51277468,occupation,architect
20760,http://www.wikidata.org/entity/Q51522348,occupation,architect
20761,http://www.wikidata.org/entity/Q55680555,occupation,architect
20762,http://www.wikidata.org/entity/Q60233751,occupation,photographer
20763,http://www.wikidata.org/entity/Q60233753,occupation,photographer
20764,http://www.wikidata.org/entity/Q60233775,occupation,photographer
20765,http://www.wikidata.org/entity/Q60233772,occupation,photographer
20766,http://www.wikidata.org/entity/Q60233780,occupation,photographer
20767,http://www.wikidata.org/entity/Q60233786,occupation,photographer
20768,http://www.wikidata.org/entity/Q60233792,occupation,photographer
20769,http://www.wikidata.org/entity/Q60233961,occupation,photographer
20770,http://www.wikidata.org/entity/Q60233974,occupation,photographer
20771,http://www.wikidata.org/entity/Q60233978,occupation,photographer
20772,http://www.wikidata.org/entity/Q60233989,occupation,photographer
20773,http://www.wikidata.org/entity/Q60234000,occupation,photographer
20774,http://www.wikidata.org/entity/Q60234013,occupation,photographer
20775,http://www.wikidata.org/entity/Q60234025,occupation,photographer
20776,http://www.wikidata.org/entity/Q60234245,occupation,photographer
20777,http://www.wikidata.org/entity/Q60234252,occupation,photographer
20778,http://www.wikidata.org/entity/Q60234258,occupation,photographer
20779,http://www.wikidata.org/entity/Q60234264,occupation,photographer
20780,http://www.wikidata.org/entity/Q60234275,occupation,photographer
20781,http://www.wikidata.org/entity/Q60234301,occupation,photographer
20782,http://www.wikidata.org/entity/Q60234314,occupation,photographer
20783,http://www.wikidata.org/entity/Q60234324,occupation,photographer
20784,http://www.wikidata.org/entity/Q60234328,occupation,photographer
20785,http://www.wikidata.org/entity/Q60234333,occupation,photographer
20786,http://www.wikidata.org/entity/Q60234343,occupation,photographer
20787,http://www.wikidata.org/entity/Q60234362,occupation,photographer
20788,http://www.wikidata.org/entity/Q60234373,occupation,photographer
20789,http://www.wikidata.org/entity/Q60234379,occupation,photographer
20790,http://www.wikidata.org/entity/Q60234419,occupation,photographer
20791,http://www.wikidata.org/entity/Q60234429,occupation,photographer
20792,http://www.wikidata.org/entity/Q60234439,occupation,photographer
20793,http://www.wikidata.org/entity/Q60234457,occupation,photographer
20794,http://www.wikidata.org/entity/Q60234460,occupation,photographer
20795,http://www.wikidata.org/entity/Q60234727,occupation,photographer
20796,http://www.wikidata.org/entity/Q60234731,occupation,photographer
20797,http://www.wikidata.org/entity/Q60234741,occupation,photographer
20798,http://www.wikidata.org/entity/Q60234745,occupation,photographer
20799,http://www.wikidata.org/entity/Q60234749,occupation,photographer
20800,http://www.wikidata.org/entity/Q60234760,occupation,photographer
20801,http://www.wikidata.org/entity/Q60234766,occupation,photographer
20802,http://www.wikidata.org/entity/Q60234778,occupation,photographer
20803,http://www.wikidata.org/entity/Q60234781,occupation,photographer
20804,http://www.wikidata.org/entity/Q60234803,occupation,photographer
20805,http://www.wikidata.org/entity/Q60234800,occupation,photographer
20806,http://www.wikidata.org/entity/Q60234856,occupation,photographer
20807,http://www.wikidata.org/entity/Q60234886,occupation,photographer
20808,http://www.wikidata.org/entity/Q60234929,occupation,photographer
20809,http://www.wikidata.org/entity/Q60234954,occupation,photographer
20810,http://www.wikidata.org/entity/Q60234981,occupation,photographer
20811,http://www.wikidata.org/entity/Q60235004,occupation,photographer
20812,http://www.wikidata.org/entity/Q60236338,occupation,photographer
20813,http://www.wikidata.org/entity/Q60236369,occupation,photographer
20814,http://www.wikidata.org/entity/Q60236391,occupation,photographer
20815,http://www.wikidata.org/entity/Q60236389,occupation,photographer
20816,http://www.wikidata.org/entity/Q60236398,occupation,photographer
20817,http://www.wikidata.org/entity/Q60236399,occupation,photographer
20818,http://www.wikidata.org/entity/Q60236396,occupation,photographer
20819,http://www.wikidata.org/entity/Q60237977,occupation,photographer
20820,http://www.wikidata.org/entity/Q60237986,occupation,photographer
20821,http://www.wikidata.org/entity/Q60237984,occupation,photographer
20822,http://www.wikidata.org/entity/Q60237990,occupation,photographer
20823,http://www.wikidata.org/entity/Q60237995,occupation,photographer
20824,http://www.wikidata.org/entity/Q60237998,occupation,photographer
20825,http://www.wikidata.org/entity/Q60238006,occupation,photographer
20826,http://www.wikidata.org/entity/Q60238011,occupation,photographer
20827,http://www.wikidata.org/entity/Q60238226,occupation,photographer
20828,http://www.wikidata.org/entity/Q60238282,occupation,photographer
20829,http://www.wikidata.org/entity/Q60238287,occupation,photographer
20830,http://www.wikidata.org/entity/Q60238320,occupation,photographer
20831,http://www.wikidata.org/entity/Q60238365,occupation,photographer
20832,http://www.wikidata.org/entity/Q60238396,occupation,photographer
20833,http://www.wikidata.org/entity/Q60238429,occupation,photographer
20834,http://www.wikidata.org/entity/Q60238449,occupation,photographer
20835,http://www.wikidata.org/entity/Q60238645,occupation,photographer
20836,http://www.wikidata.org/entity/Q60238649,occupation,photographer
20837,http://www.wikidata.org/entity/Q60238658,occupation,photographer
20838,http://www.wikidata.org/entity/Q60238664,occupation,photographer
20839,http://www.wikidata.org/entity/Q60238670,occupation,photographer
20840,http://www.wikidata.org/entity/Q60238676,occupation,photographer
20841,http://www.wikidata.org/entity/Q60238697,occupation,photographer
20842,http://www.wikidata.org/entity/Q60239034,occupation,photographer
20843,http://www.wikidata.org/entity/Q60239070,occupation,photographer
20844,http://www.wikidata.org/entity/Q60239171,occupation,photographer
20845,http://www.wikidata.org/entity/Q60247182,occupation,photographer
20846,http://www.wikidata.org/entity/Q60247535,occupation,photographer
20847,http://www.wikidata.org/entity/Q60247601,occupation,photographer
20848,http://www.wikidata.org/entity/Q60248049,occupation,photographer
20849,http://www.wikidata.org/entity/Q60248091,occupation,photographer
20850,http://www.wikidata.org/entity/Q60248122,occupation,photographer
20851,http://www.wikidata.org/entity/Q60248150,occupation,photographer
20852,http://www.wikidata.org/entity/Q60248184,occupation,photographer
20853,http://www.wikidata.org/entity/Q60248273,occupation,photographer
20854,http://www.wikidata.org/entity/Q60248381,occupation,photographer
20855,http://www.wikidata.org/entity/Q60248444,occupation,photographer
20856,http://www.wikidata.org/entity/Q60248880,occupation,photographer
20857,http://www.wikidata.org/entity/Q60248986,occupation,photographer
20858,http://www.wikidata.org/entity/Q60249014,occupation,photographer
20859,http://www.wikidata.org/entity/Q60249042,occupation,photographer
20860,http://www.wikidata.org/entity/Q60249068,occupation,photographer
20861,http://www.wikidata.org/entity/Q60249136,occupation,photographer
20862,http://www.wikidata.org/entity/Q60249171,occupation,photographer
20863,http://www.wikidata.org/entity/Q60249208,occupation,photographer
20864,http://www.wikidata.org/entity/Q60249969,occupation,photographer
20865,http://www.wikidata.org/entity/Q60250023,occupation,photographer
20866,http://www.wikidata.org/entity/Q60250055,occupation,photographer
20867,http://www.wikidata.org/entity/Q60250088,occupation,photographer
20868,http://www.wikidata.org/entity/Q60250149,occupation,photographer
20869,http://www.wikidata.org/entity/Q60250237,occupation,photographer
20870,http://www.wikidata.org/entity/Q60250494,occupation,photographer
20871,http://www.wikidata.org/entity/Q60250534,occupation,photographer
20872,http://www.wikidata.org/entity/Q60251033,occupation,photographer
20873,http://www.wikidata.org/entity/Q60251124,occupation,photographer
20874,http://www.wikidata.org/entity/Q60251174,occupation,photographer
20875,http://www.wikidata.org/entity/Q60251261,occupation,photographer
20876,http://www.wikidata.org/entity/Q60251307,occupation,photographer
20877,http://www.wikidata.org/entity/Q60251330,occupation,photographer
20878,http://www.wikidata.org/entity/Q60251352,occupation,photographer
20879,http://www.wikidata.org/entity/Q60251457,occupation,photographer
20880,http://www.wikidata.org/entity/Q60251480,occupation,photographer
20881,http://www.wikidata.org/entity/Q60251533,occupation,photographer
20882,http://www.wikidata.org/entity/Q60251561,occupation,photographer
20883,http://www.wikidata.org/entity/Q60251586,occupation,photographer
20884,http://www.wikidata.org/entity/Q60261522,occupation,photographer
20885,http://www.wikidata.org/entity/Q60261590,occupation,photographer
20886,http://www.wikidata.org/entity/Q60261798,occupation,photographer
20887,http://www.wikidata.org/entity/Q60261850,occupation,photographer
20888,http://www.wikidata.org/entity/Q60261895,occupation,photographer
20889,http://www.wikidata.org/entity/Q60262040,occupation,photographer
20890,http://www.wikidata.org/entity/Q60262083,occupation,photographer
20891,http://www.wikidata.org/entity/Q60239264,occupation,photographer
20892,http://www.wikidata.org/entity/Q60239286,occupation,photographer
20893,http://www.wikidata.org/entity/Q60239355,occupation,photographer
20894,http://www.wikidata.org/entity/Q60239408,occupation,photographer
20895,http://www.wikidata.org/entity/Q60239737,occupation,photographer
20896,http://www.wikidata.org/entity/Q60239760,occupation,photographer
20897,http://www.wikidata.org/entity/Q60239778,occupation,photographer
20898,http://www.wikidata.org/entity/Q60239871,occupation,photographer
20899,http://www.wikidata.org/entity/Q60239890,occupation,photographer
20900,http://www.wikidata.org/entity/Q60239908,occupation,photographer
20901,http://www.wikidata.org/entity/Q60239928,occupation,photographer
20902,http://www.wikidata.org/entity/Q60239960,occupation,photographer
20903,http://www.wikidata.org/entity/Q60239977,occupation,photographer
20904,http://www.wikidata.org/entity/Q60240012,occupation,photographer
20905,http://www.wikidata.org/entity/Q60240032,occupation,photographer
20906,http://www.wikidata.org/entity/Q60240125,occupation,photographer
20907,http://www.wikidata.org/entity/Q60240170,occupation,photographer
20908,http://www.wikidata.org/entity/Q60240222,occupation,photographer
20909,http://www.wikidata.org/entity/Q60240226,occupation,photographer
20910,http://www.wikidata.org/entity/Q60242514,occupation,photographer
20911,http://www.wikidata.org/entity/Q60242524,occupation,photographer
20912,http://www.wikidata.org/entity/Q60242529,occupation,photographer
20913,http://www.wikidata.org/entity/Q60242555,occupation,photographer
20914,http://www.wikidata.org/entity/Q60242559,occupation,photographer
20915,http://www.wikidata.org/entity/Q60242561,occupation,photographer
20916,http://www.wikidata.org/entity/Q60242564,occupation,photographer
20917,http://www.wikidata.org/entity/Q60242568,occupation,photographer
20918,http://www.wikidata.org/entity/Q60242578,occupation,photographer
20919,http://www.wikidata.org/entity/Q60242584,occupation,photographer
20920,http://www.wikidata.org/entity/Q60242594,occupation,photographer
20921,http://www.wikidata.org/entity/Q60242599,occupation,photographer
20922,http://www.wikidata.org/entity/Q60242607,occupation,photographer
20923,http://www.wikidata.org/entity/Q60242626,occupation,photographer
20924,http://www.wikidata.org/entity/Q60242625,occupation,photographer
20925,http://www.wikidata.org/entity/Q60242632,occupation,photographer
20926,http://www.wikidata.org/entity/Q60242636,occupation,photographer
20927,http://www.wikidata.org/entity/Q60242642,occupation,photographer
20928,http://www.wikidata.org/entity/Q60242682,occupation,photographer
20929,http://www.wikidata.org/entity/Q60242686,occupation,photographer
20930,http://www.wikidata.org/entity/Q60242747,occupation,photographer
20931,http://www.wikidata.org/entity/Q60242756,occupation,photographer
20932,http://www.wikidata.org/entity/Q60242769,occupation,photographer
20933,http://www.wikidata.org/entity/Q60242776,occupation,photographer
20934,http://www.wikidata.org/entity/Q60242800,occupation,photographer
20935,http://www.wikidata.org/entity/Q60242808,occupation,photographer
20936,http://www.wikidata.org/entity/Q60242849,occupation,photographer
20937,http://www.wikidata.org/entity/Q60242858,occupation,photographer
20938,http://www.wikidata.org/entity/Q60242869,occupation,photographer
